scorer,,,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat
labeled-data,Natalya_20200723_ARM_001-3,img02976.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img03204.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img03372.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img03735.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img04750.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img04875.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img05320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img05573.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img06848.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img07210.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img08573.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img09785.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img10531.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img10864.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img11466.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img11807.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img12244.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img12745.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img12962.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img13704.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img14142.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-3,img14853.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.716900130424,371.93312072586014,614.375653334012,369.35494223860394,554.5324232543451,95.40902842908844,460.7119953999394,311.1325000543495,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img00031.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,,,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img01522.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,,,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img01945.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,,,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img02007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,,,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img02326.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,,,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img02419.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,,,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img02626.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img02969.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img03078.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img03806.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img04159.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img04877.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img05121.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img05474.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img05926.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img07775.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img08534.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img08890.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img09233.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img09563.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img09900.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img11602.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
labeled-data,Natalya_20200723_ARM_001-6,img12242.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9124269315105,364.0441743592026,522.9271300695641,380.0993463251924,377.16020250074644,146.86389128216567,481.9268517407826,320.0291710993032,,,,,,,,
